TenantId,"TimeGenerated [UTC]",DeviceVendor,DeviceProduct,DeviceVersion,DeviceEventClassID,Activity,LogSeverity,OriginalLogSeverity,AdditionalExtensions,DeviceAction,ApplicationProtocol,EventCount,DestinationDnsDomain,DestinationServiceName,DestinationTranslatedAddress,DestinationTranslatedPort,CommunicationDirection,DeviceDnsDomain,DeviceExternalID,DeviceFacility,DeviceInboundInterface,DeviceNtDomain,DeviceOutboundInterface,DevicePayloadId,ProcessName,DeviceTranslatedAddress,DestinationHostName,DestinationMACAddress,DestinationNTDomain,DestinationProcessId,DestinationUserPrivileges,DestinationProcessName,DestinationPort,DestinationIP,DeviceTimeZone,DestinationUserID,DestinationUserName,DeviceAddress,DeviceName,DeviceMacAddress,ProcessID,"EndTime [UTC]",ExternalID,FileCreateTime,FileHash,FileID,FileModificationTime,FilePath,FilePermission,FileType,FileName,FileSize,ReceivedBytes,Message,OldFileCreateTime,OldFileHash,OldFileID,OldFileModificationTime,OldFileName,OldFilePath,OldFilePermission,OldFileSize,OldFileType,SentBytes,Protocol,RequestURL,RequestClientApplication,RequestContext,RequestCookies,RequestMethod,ReceiptTime,SourceHostName,SourceMACAddress,SourceNTDomain,SourceDnsDomain,SourceServiceName,SourceTranslatedAddress,SourceTranslatedPort,SourceProcessId,SourceUserPrivileges,SourceProcessName,SourcePort,SourceIP,"StartTime [UTC]",SourceUserID,SourceUserName,EventType,DeviceCustomIPv6Address1,DeviceCustomIPv6Address1Label,DeviceCustomIPv6Address2,DeviceCustomIPv6Address2Label,DeviceCustomIPv6Address3,DeviceCustomIPv6Address3Label,DeviceCustomIPv6Address4,DeviceCustomIPv6Address4Label,DeviceCustomFloatingPoint1,DeviceCustomFloatingPoint1Label,DeviceCustomFloatingPoint2,DeviceCustomFloatingPoint2Label,DeviceCustomFloatingPoint3,DeviceCustomFloatingPoint3Label,DeviceCustomFloatingPoint4,DeviceCustomFloatingPoint4Label,DeviceCustomNumber1,DeviceCustomNumber1Label,DeviceCustomNumber2,DeviceCustomNumber2Label,DeviceCustomNumber3,DeviceCustomNumber3Label,DeviceCustomString1,DeviceCustomString1Label,DeviceCustomString2,DeviceCustomString2Label,DeviceCustomString3,DeviceCustomString3Label,DeviceCustomString4,DeviceCustomString4Label,DeviceCustomString5,DeviceCustomString5Label,DeviceCustomString6,DeviceCustomString6Label,DeviceCustomDate1,DeviceCustomDate1Label,DeviceCustomDate2,DeviceCustomDate2Label,FlexDate1,FlexDate1Label,FlexNumber1,FlexNumber1Label,FlexNumber2,FlexNumber2Label,FlexString1,FlexString1Label,FlexString2,FlexString2Label,RemoteIP,RemotePort,MaliciousIP,ThreatSeverity,IndicatorThreatType,ThreatDescription,ThreatConfidence,ReportReferenceLink,MaliciousIPLongitude,MaliciousIPLatitude,MaliciousIPCountry,Computer,SourceSystem,SimplifiedDeviceAction,Type,"_ResourceId"
"00000000-0000-0000-0000-000000000000","6/26/2022, 4:00:34.712 PM",Fortinet,Fortigate,"v7.2.0",00014,"traffic:local close",3,,"FTNTFGTeventtime=1656259233920142438;FTNTFGTtz=+0200;FTNTFGTlogid=0001000014;cat=traffic:local;FTNTFGTsubtype=local;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=Reserved;FTNTFGTpolicyid=0;FTNTFGTtrandisp=noop;FTNTFGTapp=tcp/9980;FTNTFGTduration=1;FTNTFGTsentpkt=5;FTNTFGTrcvdpkt=5;FTNTFGTappcat=unscanned",close,"tcp/9980",,,,,,,,FGVMEVCHT5F8HV01,,root,,root,,,,,,,,,,9980,"127.0.0.1",,,,,,,,,35920,,,,,,,,,,1086,,,,,,,,,,,1323,6,,,,,,,,,,,,,,,,,1781,"127.0.0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,close,CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 4:00:34.716 PM",Fortinet,Fortigate,"v7.2.0",00013,"traffic:forward server-rst",3,,"FTNTFGTeventtime=1656259234060387035;FTNTFGTtz=+0200;FTNTFGTlogid=0000000013;cat=traffic:forward;FTNTFGTsubtype=forward;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=United States;FTNTFGTpolicyid=2;FTNTFGTpolicytype=policy;FTNTFGTpoluuid=e0d67860-f55e-51ec-58e5-4aac062c3622;FTNTFGTpolicyname=Client to Internet;FTNTFGTtrandisp=snat;FTNTFGTappid=41475;FTNTFGTapp=Microsoft.Authentication;FTNTFGTappcat=Collaboration;FTNTFGTapprisk=elevated;FTNTFGTapplist=default;FTNTFGTduration=5;FTNTFGTsentpkt=9;FTNTFGTrcvdpkt=10;FTNTFGTutmaction=block;FTNTFGTcountweb=1;FTNTFGTcountapp=1","server-rst",HTTPS,,,,,,,,FGVMEVCHT5F8HV01,,port3,,port1,,,,,,,,,,443,"40.126.26.133",,,,,,,,,35887,,,,,,,,,,7322,,,,,,,,,,,660,6,,,,,,,,,,,,"192.168.1.5",65171,,,,65171,"10.10.20.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,"server-rst",CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 4:00:34.718 PM",Fortinet,Fortigate,"v7.2.0",00013,"traffic:forward server-rst",3,,"FTNTFGTeventtime=1656259234230898897;FTNTFGTtz=+0200;FTNTFGTlogid=0000000013;cat=traffic:forward;FTNTFGTsubtype=forward;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=United States;FTNTFGTpolicyid=1;FTNTFGTpolicytype=policy;FTNTFGTpoluuid=bd7c1dca-f55e-51ec-3e0f-b03b43da864b;FTNTFGTpolicyname=Servers to Internet;FTNTFGTtrandisp=snat;FTNTFGTappid=41475;FTNTFGTapp=Microsoft.Authentication;FTNTFGTappcat=Collaboration;FTNTFGTapprisk=elevated;FTNTFGTapplist=default;FTNTFGTduration=5;FTNTFGTsentpkt=9;FTNTFGTrcvdpkt=10;FTNTFGTutmaction=block;FTNTFGTcountweb=1;FTNTFGTcountapp=1","server-rst",HTTPS,,,,,,,,FGVMEVCHT5F8HV01,,port2,,port1,,,,,,,,,,443,"20.190.154.19",,,,,,,,,35888,,,,,,,,,,7322,,,,,,,,,,,660,6,,,,,,,,,,,,"192.168.1.5",59626,,,,59626,"10.10.10.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,"server-rst",CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 4:00:34.719 PM",Fortinet,Fortigate,"v7.2.0",00013,"traffic:forward server-rst",3,,"FTNTFGTeventtime=1656259234470577669;FTNTFGTtz=+0200;FTNTFGTlogid=0000000013;cat=traffic:forward;FTNTFGTsubtype=forward;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=United States;FTNTFGTpolicyid=2;FTNTFGTpolicytype=policy;FTNTFGTpoluuid=e0d67860-f55e-51ec-58e5-4aac062c3622;FTNTFGTpolicyname=Client to Internet;FTNTFGTtrandisp=snat;FTNTFGTappid=41475;FTNTFGTapp=Microsoft.Authentication;FTNTFGTappcat=Collaboration;FTNTFGTapprisk=elevated;FTNTFGTapplist=default;FTNTFGTduration=5;FTNTFGTsentpkt=9;FTNTFGTrcvdpkt=10;FTNTFGTutmaction=block;FTNTFGTcountweb=1;FTNTFGTcountapp=1","server-rst",HTTPS,,,,,,,,FGVMEVCHT5F8HV01,,port3,,port1,,,,,,,,,,443,"40.126.26.133",,,,,,,,,35889,,,,,,,,,,7322,,,,,,,,,,,660,6,,,,,,,,,,,,"192.168.1.5",65172,,,,65172,"10.10.20.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,"server-rst",CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 4:00:34.719 PM",Fortinet,Fortigate,"v7.2.0",00013,"traffic:forward server-rst",3,,"FTNTFGTeventtime=1656259234590717398;FTNTFGTtz=+0200;FTNTFGTlogid=0000000013;cat=traffic:forward;FTNTFGTsubtype=forward;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=United States;FTNTFGTpolicyid=1;FTNTFGTpolicytype=policy;FTNTFGTpoluuid=bd7c1dca-f55e-51ec-3e0f-b03b43da864b;FTNTFGTpolicyname=Servers to Internet;FTNTFGTtrandisp=snat;FTNTFGTappid=41475;FTNTFGTapp=Microsoft.Authentication;FTNTFGTappcat=Collaboration;FTNTFGTapprisk=elevated;FTNTFGTapplist=default;FTNTFGTduration=5;FTNTFGTsentpkt=9;FTNTFGTrcvdpkt=10;FTNTFGTutmaction=block;FTNTFGTcountweb=1;FTNTFGTcountapp=1","server-rst",HTTPS,,,,,,,,FGVMEVCHT5F8HV01,,port2,,port1,,,,,,,,,,443,"20.190.154.19",,,,,,,,,35890,,,,,,,,,,7322,,,,,,,,,,,660,6,,,,,,,,,,,,"192.168.1.5",59627,,,,59627,"10.10.10.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,"server-rst",CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 4:00:35.715 PM",Fortinet,Fortigate,"v7.2.0",00013,"traffic:forward server-rst",3,,"FTNTFGTeventtime=1656259234860450525;FTNTFGTtz=+0200;FTNTFGTlogid=0000000013;cat=traffic:forward;FTNTFGTsubtype=forward;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=United States;FTNTFGTpolicyid=2;FTNTFGTpolicytype=policy;FTNTFGTpoluuid=e0d67860-f55e-51ec-58e5-4aac062c3622;FTNTFGTpolicyname=Client to Internet;FTNTFGTtrandisp=snat;FTNTFGTappid=41475;FTNTFGTapp=Microsoft.Authentication;FTNTFGTappcat=Collaboration;FTNTFGTapprisk=elevated;FTNTFGTapplist=default;FTNTFGTduration=5;FTNTFGTsentpkt=9;FTNTFGTrcvdpkt=10;FTNTFGTutmaction=block;FTNTFGTcountweb=1;FTNTFGTcountapp=1","server-rst",HTTPS,,,,,,,,FGVMEVCHT5F8HV01,,port3,,port1,,,,,,,,,,443,"40.126.26.133",,,,,,,,,35891,,,,,,,,,,7322,,,,,,,,,,,660,6,,,,,,,,,,,,"192.168.1.5",65173,,,,65173,"10.10.20.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,"server-rst",CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 4:00:35.715 PM",Fortinet,Fortigate,"v7.2.0",00013,"traffic:forward server-rst",3,,"FTNTFGTeventtime=1656259234940163075;FTNTFGTtz=+0200;FTNTFGTlogid=0000000013;cat=traffic:forward;FTNTFGTsubtype=forward;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=United States;FTNTFGTpolicyid=1;FTNTFGTpolicytype=policy;FTNTFGTpoluuid=bd7c1dca-f55e-51ec-3e0f-b03b43da864b;FTNTFGTpolicyname=Servers to Internet;FTNTFGTtrandisp=snat;FTNTFGTappid=41475;FTNTFGTapp=Microsoft.Authentication;FTNTFGTappcat=Collaboration;FTNTFGTapprisk=elevated;FTNTFGTapplist=default;FTNTFGTduration=5;FTNTFGTsentpkt=9;FTNTFGTrcvdpkt=10;FTNTFGTutmaction=block;FTNTFGTcountweb=1;FTNTFGTcountapp=1","server-rst",HTTPS,,,,,,,,FGVMEVCHT5F8HV01,,port2,,port1,,,,,,,,,,443,"20.190.154.19",,,,,,,,,35892,,,,,,,,,,7322,,,,,,,,,,,660,6,,,,,,,,,,,,"192.168.1.5",59628,,,,59628,"10.10.10.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,"server-rst",CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 4:00:35.717 PM",Fortinet,Fortigate,"v7.2.0",00013,"traffic:forward server-rst",3,,"FTNTFGTeventtime=1656259235230532214;FTNTFGTtz=+0200;FTNTFGTlogid=0000000013;cat=traffic:forward;FTNTFGTsubtype=forward;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=United States;FTNTFGTpolicyid=2;FTNTFGTpolicytype=policy;FTNTFGTpoluuid=e0d67860-f55e-51ec-58e5-4aac062c3622;FTNTFGTpolicyname=Client to Internet;FTNTFGTtrandisp=snat;FTNTFGTappid=41475;FTNTFGTapp=Microsoft.Authentication;FTNTFGTappcat=Collaboration;FTNTFGTapprisk=elevated;FTNTFGTapplist=default;FTNTFGTduration=5;FTNTFGTsentpkt=9;FTNTFGTrcvdpkt=10;FTNTFGTutmaction=block;FTNTFGTcountweb=1;FTNTFGTcountapp=1","server-rst",HTTPS,,,,,,,,FGVMEVCHT5F8HV01,,port3,,port1,,,,,,,,,,443,"40.126.26.133",,,,,,,,,35893,,,,,,,,,,7322,,,,,,,,,,,660,6,,,,,,,,,,,,"192.168.1.5",65174,,,,65174,"10.10.20.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,"server-rst",CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 4:00:35.719 PM",Fortinet,Fortigate,"v7.2.0",00013,"traffic:forward server-rst",3,,"FTNTFGTeventtime=1656259235280874903;FTNTFGTtz=+0200;FTNTFGTlogid=0000000013;cat=traffic:forward;FTNTFGTsubtype=forward;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=United States;FTNTFGTpolicyid=1;FTNTFGTpolicytype=policy;FTNTFGTpoluuid=bd7c1dca-f55e-51ec-3e0f-b03b43da864b;FTNTFGTpolicyname=Servers to Internet;FTNTFGTtrandisp=snat;FTNTFGTappid=41475;FTNTFGTapp=Microsoft.Authentication;FTNTFGTappcat=Collaboration;FTNTFGTapprisk=elevated;FTNTFGTapplist=default;FTNTFGTduration=5;FTNTFGTsentpkt=9;FTNTFGTrcvdpkt=10;FTNTFGTutmaction=block;FTNTFGTcountweb=1;FTNTFGTcountapp=1","server-rst",HTTPS,,,,,,,,FGVMEVCHT5F8HV01,,port2,,port1,,,,,,,,,,443,"20.190.154.19",,,,,,,,,35894,,,,,,,,,,7322,,,,,,,,,,,660,6,,,,,,,,,,,,"192.168.1.5",59629,,,,59629,"10.10.10.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,"server-rst",CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 4:00:35.720 PM",Fortinet,Fortigate,"v7.2.0",00013,"traffic:forward server-rst",3,,"FTNTFGTeventtime=1656259235600108365;FTNTFGTtz=+0200;FTNTFGTlogid=0000000013;cat=traffic:forward;FTNTFGTsubtype=forward;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=United States;FTNTFGTpolicyid=2;FTNTFGTpolicytype=policy;FTNTFGTpoluuid=e0d67860-f55e-51ec-58e5-4aac062c3622;FTNTFGTpolicyname=Client to Internet;FTNTFGTtrandisp=snat;FTNTFGTappid=41475;FTNTFGTapp=Microsoft.Authentication;FTNTFGTappcat=Collaboration;FTNTFGTapprisk=elevated;FTNTFGTapplist=default;FTNTFGTduration=5;FTNTFGTsentpkt=9;FTNTFGTrcvdpkt=10;FTNTFGTutmaction=block;FTNTFGTcountweb=1;FTNTFGTcountapp=1","server-rst",HTTPS,,,,,,,,FGVMEVCHT5F8HV01,,port3,,port1,,,,,,,,,,443,"40.126.26.133",,,,,,,,,35895,,,,,,,,,,7322,,,,,,,,,,,660,6,,,,,,,,,,,,"192.168.1.5",65175,,,,65175,"10.10.20.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,"server-rst",CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 4:00:35.720 PM",Fortinet,Fortigate,"v7.2.0",00013,"traffic:forward server-rst",3,,"FTNTFGTeventtime=1656259235650697587;FTNTFGTtz=+0200;FTNTFGTlogid=0000000013;cat=traffic:forward;FTNTFGTsubtype=forward;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=United States;FTNTFGTpolicyid=1;FTNTFGTpolicytype=policy;FTNTFGTpoluuid=bd7c1dca-f55e-51ec-3e0f-b03b43da864b;FTNTFGTpolicyname=Servers to Internet;FTNTFGTtrandisp=snat;FTNTFGTappid=41475;FTNTFGTapp=Microsoft.Authentication;FTNTFGTappcat=Collaboration;FTNTFGTapprisk=elevated;FTNTFGTapplist=default;FTNTFGTduration=5;FTNTFGTsentpkt=9;FTNTFGTrcvdpkt=10;FTNTFGTutmaction=block;FTNTFGTcountweb=1;FTNTFGTcountapp=1","server-rst",HTTPS,,,,,,,,FGVMEVCHT5F8HV01,,port2,,port1,,,,,,,,,,443,"20.190.154.19",,,,,,,,,35896,,,,,,,,,,7322,,,,,,,,,,,660,6,,,,,,,,,,,,"192.168.1.5",59630,,,,59630,"10.10.10.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,"server-rst",CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 4:00:36.707 PM",Fortinet,Fortigate,"v7.2.0",00013,"traffic:forward server-rst",3,,"FTNTFGTeventtime=1656259235960099365;FTNTFGTtz=+0200;FTNTFGTlogid=0000000013;cat=traffic:forward;FTNTFGTsubtype=forward;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=United States;FTNTFGTpolicyid=2;FTNTFGTpolicytype=policy;FTNTFGTpoluuid=e0d67860-f55e-51ec-58e5-4aac062c3622;FTNTFGTpolicyname=Client to Internet;FTNTFGTtrandisp=snat;FTNTFGTappid=41475;FTNTFGTapp=Microsoft.Authentication;FTNTFGTappcat=Collaboration;FTNTFGTapprisk=elevated;FTNTFGTapplist=default;FTNTFGTduration=5;FTNTFGTsentpkt=9;FTNTFGTrcvdpkt=10;FTNTFGTutmaction=block;FTNTFGTcountweb=1;FTNTFGTcountapp=1","server-rst",HTTPS,,,,,,,,FGVMEVCHT5F8HV01,,port3,,port1,,,,,,,,,,443,"40.126.26.133",,,,,,,,,35897,,,,,,,,,,7322,,,,,,,,,,,660,6,,,,,,,,,,,,"192.168.1.5",65176,,,,65176,"10.10.20.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,"server-rst",CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 4:00:36.708 PM",Fortinet,Fortigate,"v7.2.0",00013,"traffic:forward server-rst",3,,"FTNTFGTeventtime=1656259235980221379;FTNTFGTtz=+0200;FTNTFGTlogid=0000000013;cat=traffic:forward;FTNTFGTsubtype=forward;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=United States;FTNTFGTpolicyid=1;FTNTFGTpolicytype=policy;FTNTFGTpoluuid=bd7c1dca-f55e-51ec-3e0f-b03b43da864b;FTNTFGTpolicyname=Servers to Internet;FTNTFGTtrandisp=snat;FTNTFGTappid=40568;FTNTFGTapp=HTTPS.BROWSER;FTNTFGTappcat=Web.Client;FTNTFGTapprisk=medium;FTNTFGTapplist=default;FTNTFGTduration=5;FTNTFGTsentpkt=11;FTNTFGTrcvdpkt=10;FTNTFGTutmaction=block;FTNTFGTcountweb=1;FTNTFGTcountapp=1","server-rst",HTTPS,,,,,,,,FGVMEVCHT5F8HV01,,port2,,port1,,,,,,,,,,443,"20.86.88.185",,,,,,,,,35900,,,,,,,,,,4406,,,,,,,,,,,928,6,,,,,,,,,,,,"192.168.1.5",59632,,,,59632,"10.10.10.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,"server-rst",CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 4:00:36.708 PM",Fortinet,Fortigate,"v7.2.0",00013,"traffic:forward server-rst",3,,"FTNTFGTeventtime=1656259235990375987;FTNTFGTtz=+0200;FTNTFGTlogid=0000000013;cat=traffic:forward;FTNTFGTsubtype=forward;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=United States;FTNTFGTpolicyid=1;FTNTFGTpolicytype=policy;FTNTFGTpoluuid=bd7c1dca-f55e-51ec-3e0f-b03b43da864b;FTNTFGTpolicyname=Servers to Internet;FTNTFGTtrandisp=snat;FTNTFGTappid=41475;FTNTFGTapp=Microsoft.Authentication;FTNTFGTappcat=Collaboration;FTNTFGTapprisk=elevated;FTNTFGTapplist=default;FTNTFGTduration=5;FTNTFGTsentpkt=9;FTNTFGTrcvdpkt=10;FTNTFGTutmaction=block;FTNTFGTcountweb=1;FTNTFGTcountapp=1","server-rst",HTTPS,,,,,,,,FGVMEVCHT5F8HV01,,port2,,port1,,,,,,,,,,443,"20.190.154.19",,,,,,,,,35898,,,,,,,,,,7322,,,,,,,,,,,660,6,,,,,,,,,,,,"192.168.1.5",59631,,,,59631,"10.10.10.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,"server-rst",CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 4:00:36.709 PM",Fortinet,Fortigate,"v7.2.0",00013,"traffic:forward server-rst",3,,"FTNTFGTeventtime=1656259236080723389;FTNTFGTtz=+0200;FTNTFGTlogid=0000000013;cat=traffic:forward;FTNTFGTsubtype=forward;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=United States;FTNTFGTpolicyid=1;FTNTFGTpolicytype=policy;FTNTFGTpoluuid=bd7c1dca-f55e-51ec-3e0f-b03b43da864b;FTNTFGTpolicyname=Servers to Internet;FTNTFGTtrandisp=snat;FTNTFGTappid=40568;FTNTFGTapp=HTTPS.BROWSER;FTNTFGTappcat=Web.Client;FTNTFGTapprisk=medium;FTNTFGTapplist=default;FTNTFGTduration=5;FTNTFGTsentpkt=11;FTNTFGTrcvdpkt=11;FTNTFGTutmaction=block;FTNTFGTcountweb=1;FTNTFGTcountapp=1","server-rst",HTTPS,,,,,,,,FGVMEVCHT5F8HV01,,port2,,port1,,,,,,,,,,443,"20.86.88.185",,,,,,,,,35905,,,,,,,,,,4446,,,,,,,,,,,928,6,,,,,,,,,,,,"192.168.1.5",59635,,,,59635,"10.10.10.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,"server-rst",CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
